"sourceid","dstid","year","avg_travel_time"
960,2034,2016,22.0824166666667
960,2034,2017,22.4115277777778
960,2034,2018,22.6606111111111
960,2034,2019,22.8002777777778
960,2034,2020,21.9891666666667
960,2035,2016,25.0698518518519
960,2035,2017,25.9595694444444
960,2035,2018,25.6955555555556
960,2035,2019,26.5027361111111
960,2035,2020,25.8326666666667
960,2036,2016,26.946
960,2036,2017,26.7078611111111
960,2036,2018,26.502962962963
960,2036,2019,27.6902361111111
960,2036,2020,27.2516666666667
960,2037,2016,30.2390833333333
960,2037,2017,27.9927777777778
960,2037,2018,25.6616111111111
960,2037,2019,27.7421515151515
960,2037,2020,27.386
960,2038,2016,27.254375
960,2038,2017,27.7152361111111
960,2038,2018,27.2858703703704
960,2038,2019,28.4759027777778
960,2038,2020,28.6434444444444
960,2039,2016,26.0028888888889
960,2039,2017,26.9415972222222
960,2039,2018,26.4228888888889
960,2039,2019,27.0210833333333
960,2039,2020,26.089
960,2040,2016,26.6227037037037
960,2040,2017,26.6879305555556
960,2040,2018,26.0367037037037
960,2040,2019,27.2802361111111
960,2040,2020,27.2830555555556
960,2042,2015,31.3049444444444
960,2042,2016,31.2693888888889
960,2042,2017,31.8677638888889
960,2042,2018,31.7522407407407
960,2042,2019,32.8948472222222
960,2042,2020,31.6606666666667
960,2043,2016,32.1595
960,2043,2017,33.1045
960,2043,2018,32.8706666666667
960,2043,2019,33.5333333333333
960,2043,2020,34.0063888888889
960,2044,2018,34.3329166666667
960,2044,2019,35.0556666666667
960,2045,2016,29.4441527777778
960,2045,2017,30.4647222222222
960,2045,2018,30.2672222222222
960,2045,2019,31.2287222222222
960,2045,2020,30.7107222222222
960,2046,2016,33.11
960,2046,2017,34.0986666666667
960,2046,2018,33.3029761904762
960,2046,2019,31.3340277777778
960,2046,2020,29.9659166666667
960,2047,2016,34.526
960,2047,2017,32.8358
960,2047,2018,33.1216666666667
960,2047,2019,32.510375
960,2048,2015,32.5380833333333
960,2048,2016,31.1271818181818
960,2048,2017,31.3691805555556
960,2048,2018,31.1942407407407
960,2048,2019,32.5090138888889
960,2048,2020,31.4611666666667
960,2049,2017,34.6729523809524
960,2049,2018,33.8447916666667
960,2049,2019,33.0979285714286
960,2049,2020,34.0656666666667
960,2050,2016,32.2907083333333
960,2050,2017,32.2816666666667
960,2050,2018,31.9698518518519
960,2050,2019,32.77175
960,2050,2020,30.6122222222222
960,2051,2016,30.0466
960,2051,2017,30.4811527777778
960,2051,2018,30.8818333333333
960,2051,2019,31.6499722222222
960,2051,2020,29.7245
960,2053,2016,29.811
960,2053,2017,30.2234583333333
960,2053,2018,29.2225555555556
960,2053,2019,28.2182916666667
960,2053,2020,27.2679444444444
960,2054,2015,28.6275
960,2054,2016,28.456803030303
960,2054,2017,29.3108611111111
960,2054,2018,28.9522037037037
960,2054,2019,27.8087638888889
960,2054,2020,27.6262777777778
960,2055,2017,35.4949166666667
960,2056,2016,37.3075
960,2056,2017,36.2767142857143
960,2056,2018,36.3511666666667
960,2056,2019,32.9593333333333
960,2057,2017,36.7245
960,2057,2019,31.4586666666667
960,2058,2016,27.4254
960,2058,2017,28.393625
960,2058,2018,28.8950555555556
960,2058,2019,27.2840833333333
960,2058,2020,26.1675555555556
960,2059,2016,27.2548333333333
960,2059,2017,28.4033194444444
960,2059,2018,28.3097407407407
960,2059,2019,26.9556666666667
